timestamp,X,Y,Z
2026-09-08 01:03:17.683222,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:18.183526,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:18.684058,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:19.187936,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:19.688198,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:20.188393,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:20.689999,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:21.190188,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:21.690517,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:22.191323,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:22.691790,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:23.192116,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:23.692710,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:24.193256,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:24.693468,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:25.193722,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:25.693827,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:26.194279,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:26.694592,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:27.194707,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:27.695383,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:28.195863,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:28.696359,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:03:29.196498,0.30621337890625,0.2672119140625,-0.53961181640625
