timestamp,X,Y,Z
2026-09-08 01:07:05.859219,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:06.359690,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:06.859921,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:07.360117,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:07.860540,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:08.360955,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:08.861444,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:09.361619,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:09.861951,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:10.362192,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:10.862565,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:11.362720,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:11.862955,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:12.363389,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:12.863679,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:13.364129,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:13.864224,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:14.364768,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:14.865029,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:15.365471,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:15.865891,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:16.366021,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:16.866247,0.30621337890625,0.2672119140625,-0.53961181640625
2026-09-08 01:07:17.366475,0.30621337890625,0.2672119140625,-0.53961181640625
