timestamp,X,Y,Z
2026-09-07 16:12:52.311742,-0.001495361328125,-0.987457275390625,-0.11865234375
2026-09-07 16:12:52.812263,-0.001495361328125,-0.987457275390625,-0.120208740234375
2026-09-07 16:12:53.312442,-0.001495361328125,-0.987457275390625,-0.120208740234375
2026-09-07 16:12:53.812576,-0.0010528564453125,-0.987457275390625,-0.120208740234375
2026-09-07 16:12:54.312884,-0.0010528564453125,-0.987457275390625,-0.120208740234375
2026-09-07 16:12:54.813233,-0.0010528564453125,-0.9866943359375,-0.120208740234375
2026-09-07 16:12:55.313679,-0.0010528564453125,-0.9866943359375,-0.120208740234375
2026-09-07 16:12:55.814221,-0.0010528564453125,-0.9866943359375,-0.12091064453125
2026-09-07 16:12:56.315020,-0.0010528564453125,-0.9866943359375,-0.12091064453125
2026-09-07 16:12:56.815447,-0.0007171630859375,-0.9866943359375,-0.12091064453125
2026-09-07 16:12:57.315995,-0.0007171630859375,-0.9866943359375,-0.12091064453125
2026-09-07 16:12:57.816449,-0.0007171630859375,-0.98809814453125,-0.12091064453125
2026-09-07 16:12:58.316946,-0.0007171630859375,-0.98809814453125,-0.12091064453125
2026-09-07 16:12:58.817137,-0.0007171630859375,-0.98809814453125,-0.1196136474609375
2026-09-07 16:12:59.317515,-0.0007171630859375,-0.98809814453125,-0.1196136474609375
2026-09-07 16:12:59.817840,-0.001617431640625,-0.98809814453125,-0.1196136474609375
2026-09-07 16:13:00.318130,-0.001617431640625,-0.98809814453125,-0.1196136474609375
2026-09-07 16:13:00.818288,-0.001617431640625,-0.9886322021484375,-0.1196136474609375
2026-09-07 16:13:01.318719,-0.001617431640625,-0.9886322021484375,-0.1196136474609375
2026-09-07 16:13:01.819412,-0.001617431640625,-0.9886322021484375,-0.1188812255859375
2026-09-07 16:13:02.319715,-0.001617431640625,-0.9886322021484375,-0.1188812255859375
2026-09-07 16:13:02.819935,-0.000396728515625,-0.9886322021484375,-0.1188812255859375
2026-09-07 16:13:03.320480,-0.000396728515625,-0.9886322021484375,-0.1188812255859375
2026-09-07 16:13:03.820855,-0.000396728515625,-0.989044189453125,-0.1188812255859375
2026-09-07 16:13:04.321026,-0.000396728515625,-0.989044189453125,-0.1188812255859375
2026-09-07 16:13:04.821175,-0.000396728515625,-0.989044189453125,-0.118743896484375
