timestamp,X,Y,Z
2026-09-07 16:35:27.341668,1.9019775390625,1.0712127685546875,-2.3215484619140625
2026-09-07 16:35:27.841963,1.9019775390625,1.0712127685546875,-2.3215484619140625
2026-09-07 16:35:28.342476,1.9019775390625,1.0712127685546875,-2.3215484619140625
2026-09-07 16:35:28.842893,-2.0197601318359375,1.0712127685546875,-2.3215484619140625
2026-09-07 16:35:29.343486,-2.0197601318359375,1.0712127685546875,-2.3215484619140625
2026-09-07 16:35:29.843633,-2.0197601318359375,0.9923095703125,-2.3215484619140625
2026-09-07 16:35:30.343823,-2.0197601318359375,0.9923095703125,-2.3215484619140625
2026-09-07 16:35:30.844222,-2.0197601318359375,0.9923095703125,0.2074737548828125
2026-09-07 16:35:31.344760,-2.0197601318359375,0.9923095703125,0.2074737548828125
2026-09-07 16:35:31.845287,-0.45159912109375,0.9923095703125,0.2074737548828125
2026-09-07 16:35:32.345839,-0.45159912109375,0.9923095703125,0.2074737548828125
2026-09-07 16:35:32.846382,-0.45159912109375,0.8384246826171875,0.2074737548828125
2026-09-07 16:35:33.346564,-0.45159912109375,0.8384246826171875,0.2074737548828125
2026-09-07 16:35:33.847014,-0.45159912109375,0.8384246826171875,-0.0944976806640625
2026-09-07 16:35:34.347545,-0.45159912109375,0.8384246826171875,-0.0944976806640625
2026-09-07 16:35:34.848203,-1.9459381103515625,0.8384246826171875,-0.0944976806640625
2026-09-07 16:35:35.348437,-1.9459381103515625,0.8384246826171875,-0.0944976806640625
2026-09-07 16:35:35.848758,-1.9459381103515625,0.2349395751953125,-0.0944976806640625
2026-09-07 16:35:36.349581,-1.9459381103515625,0.2349395751953125,-0.0944976806640625
2026-09-07 16:35:36.849937,-1.9459381103515625,0.2349395751953125,-0.381378173828125
2026-09-07 16:35:37.350304,-1.9459381103515625,0.2349395751953125,-0.381378173828125
2026-09-07 16:35:37.850669,-2.01507568359375,0.2349395751953125,-0.381378173828125
2026-09-07 16:35:38.350769,-2.01507568359375,0.2349395751953125,-0.381378173828125
2026-09-07 16:35:38.851063,-2.01507568359375,0.80938720703125,-0.381378173828125
