filename,activity,X_mean,X_std,X_min,X_max,X_range,Y_mean,Y_std,Y_min,Y_max,Y_range,Z_mean,Z_std,Z_min,Z_max,Z_range,,,,,,,,,,
108_20260907163209.csv,2,0.169515991,1.416325964,-1.430221558,1.954452515,3.384674072,-0.478502197,0.566470168,-1.115890503,0.16595459,1.281845093,-0.145657349,0.395922838,-0.98210144,0.154037476,1.136138916,,,,,,,,,,
109_20260907163222.csv,2,-1.026521047,0.470685696,-1.74168396,-0.431610107,1.310073853,-0.418258667,0.359896523,-0.761184692,0.143005371,0.904190063,-0.095315297,0.343431633,-0.98210144,0.276489258,1.258590698,,,,,,,,,,
110_20260907163234.csv,2,-0.310760498,0.669489623,-1.24697876,0.974853516,2.221832275,-0.759208374,0.261052571,-0.992172241,-0.321350098,0.670822144,0.079251709,0.165003964,-0.10925293,0.337646484,0.446899414,,,,,,,,,,
111_20260907163246.csv,2,0.651148478,0.734453831,-1.25894165,1.3646698,2.62361145,-0.826195399,0.356477091,-1.18057251,-0.23614502,0.94442749,-0.262851079,0.183619795,-0.477203369,0.337646484,0.814849854,,,,,,,,,,
112_20260907163258.csv,2,-1.261484375,0.104630853,-1.365631104,-1.060012817,0.305618286,0.02526001,0.15259821,-0.23614502,0.209274292,0.445419312,-0.10411438,0.045702487,-0.175750732,-0.037887573,0.137863159,,,,,,,,,,
113_20260907163311.csv,2,0.585753784,1.000682019,-1.060012817,2.019226074,3.079238892,-0.633374634,0.596489588,-1.356765747,0.129806519,1.486572266,-0.182406616,0.282173723,-0.619720459,0.123031616,0.742752075,,,,,,,,,,
114_20260907163323.csv,2,0.151168823,0.91575156,-1.352386475,0.886322021,2.238708496,-0.271291097,0.738329914,-1.356765747,0.608016968,1.964782715,-0.141858419,0.438637463,-0.830062866,0.556610107,1.386672974,,,,,,,,,,
115_20260907163335.csv,2,-0.453987122,1.085716275,-1.551818848,1.11819458,2.670013428,-0.138600667,0.744382086,-1.178543091,0.608016968,1.786560059,0.233448029,0.197905474,-0.032958984,0.556610107,0.589569092,,,,,,,,,,
116_20260907163348.csv,2,0.245388184,0.60664597,-0.576248169,1.088653564,1.664901733,-0.511766357,0.338453873,-0.835968018,0.460998535,1.296966553,-0.132855225,0.290481922,-0.525253296,0.149475098,0.674728394,,,,,,,,,,
117_20260907163400.csv,2,1.226994629,0.444664999,0.051300049,1.684494019,1.63319397,-0.698476563,0.316336894,-1.103729248,-0.342514038,0.76121521,-0.384901123,0.317119889,-0.852554321,0.123931885,0.976486206,,,,,,,,,,
118_20260907163413.csv,2,0.933622437,0.681918524,-0.501693726,1.416763306,1.918457031,-1.003165283,0.652348049,-1.67199707,0.196166992,1.868164063,0.212556763,0.256627379,-0.24256897,0.537765503,0.780334473,,,,,,,,,,
119_20260907163425.csv,2,0.552162476,0.63349268,-0.501693726,1.198791504,1.700485229,-0.287124023,0.344588111,-0.718093872,0.196166992,0.914260864,0.152444458,0.355159641,-0.753692627,0.57421875,1.327911377,,,,,,,,,,
120_20260907163437.csv,2,0.413761139,0.886311589,-0.881454468,1.496765137,2.378219604,-0.606952667,0.683732132,-1.67098999,0.066680908,1.737670898,0.435928345,1.041054434,-0.753692627,2.048019409,2.801712036,,,,,,,,,,
121_20260907163450.csv,2,-0.374841309,0.633618442,-1.027038574,0.830780029,1.857818604,-0.353286133,0.516216519,-0.8956604,0.365020752,1.260681152,-0.153620605,0.19219021,-0.480148315,0.096481323,0.576629639,,,,,,,,,,
122_20260907163502.csv,2,-0.328112284,1.879049342,-2.234909058,2.007080078,4.241989136,0.472174327,0.413563372,-0.084899902,0.971130371,1.056030273,-0.50432078,0.526383508,-1.304275513,0.057327271,1.361602783,,,,,,,,,,
123_20260907163514.csv,2,0.899238892,1.276050678,-0.868988037,2.361099243,3.23008728,1.136705322,0.316769426,0.766235352,1.603317261,0.837081909,-0.918762817,1.200630174,-2.173477173,0.515487671,2.688964844,,,,,,,,,,
124_20260907163526.csv,2,0.415493774,1.692620975,-1.846435547,2.046569824,3.893005371,1.080209961,0.316946761,0.713363647,1.566619873,0.853256226,-0.761703491,1.017086045,-2.321548462,0.515487671,2.837036133,,,,,,,,,,
125_20260907163539.csv,2,-1.118461609,1.342150774,-2.019760132,1.901977539,3.921737671,0.773312251,0.329511664,0.234939575,1.071212769,0.836273193,-0.728328069,1.063937024,-2.321548462,0.207473755,2.529022217,,,,,,,,,,
126_20260907163551.csv,2,0.429295654,1.555827411,-2.015075684,2.597732544,4.612808228,1.297429199,0.614245612,0.523025513,2.025726318,1.502700806,-0.511115723,0.613320262,-1.354095459,0.332702637,1.686798096,,,,,,,,,,
127_20260907163603.csv,2,-0.377838135,1.257036589,-1.872558594,1.23979187,3.112350464,0.559356689,0.684880005,-0.532196045,1.391433716,1.923629761,0.020797729,0.219901534,-0.27243042,0.335403442,0.607833862,,,,,,,,,,
128_20260907163615.csv,2,0.101438599,1.356459353,-2.125808716,1.346389771,3.472198486,0.437739258,0.411136524,-0.156311035,1.679992676,1.836303711,0.0280896,0.155259091,-0.218460083,0.222320557,0.44078064,,,,,,,,,,
129_20260907163628.csv,2,-0.143316269,1.400505791,-1.689208984,2.031890869,3.721099854,0.780963898,0.478760097,0.222564697,1.679992676,1.457427979,-0.061443965,0.394632785,-0.722961426,0.222320557,0.945281982,,,,,,,,,,
130_20260907163640.csv,2,0.533362427,1.623320513,-1.689208984,2.0912323,3.780441284,0.210949097,0.543195043,-0.688934326,0.688339233,1.37727356,-0.198555298,0.678282673,-1.177505493,0.367050171,1.544555664,,,,,,,,,,
131_20260907163652.csv,2,1.282803345,0.806050136,0.395294189,2.457397461,2.062103271,0.571744995,0.419045871,-0.030288696,1.151687622,1.181976318,-0.815042114,1.320609999,-2.302246094,1.115142822,3.417388916,,,,,,,,,,
132_20260907163705.csv,2,0.483965556,1.268604119,-1.242141724,2.172195435,3.414337158,0.143806458,0.426034717,-0.352920532,0.765518188,1.118438721,0.025150299,0.208056036,-0.21144104,0.339599609,0.551040649,,,,,,,,,,
133_20260907163717.csv,2,0.159295044,1.838993463,-2.384109497,2.295654297,4.679763794,1.307163696,0.422996947,0.534103394,1.737854004,1.20375061,0.111871948,0.908070892,-0.928375244,1.479003906,2.40737915,,,,,,,,,,
134_20260907163729.csv,2,-0.301895142,1.807853462,-2.384109497,1.980194092,4.364303589,0.378998413,0.874169511,-0.542892456,1.324768066,1.867660522,0.211514282,0.675693069,-0.957641602,0.984954834,1.942596436,,,,,,,,,,
135_20260907163742.csv,2,1.554454956,1.018015656,-1.631347656,2.212905884,3.84425354,-0.157745361,0.557978364,-0.856719971,0.704299927,1.561019897,-0.438537598,0.453927574,-0.957641602,0.203170776,1.160812378,,,,,,,,,,
136_20260907163754.csv,2,-1.057047119,1.205595434,-1.81262207,1.021484375,2.834106445,0.634967041,0.321366175,0.044158936,0.937149048,0.892990112,0.75291626,0.678934523,0.008148193,1.604736328,1.596588135,,,,,,,,,,
137_20260907163807.csv,2,-0.472559611,1.27018406,-1.936065674,1.631866455,3.567932129,0.104699453,0.487198885,-0.601989746,0.703491211,1.305480957,-0.176149368,0.436455258,-0.891906738,0.339035034,1.230941772,,,,,,,,,,
138_20260907163819.csv,2,0.444580078,1.504834718,-1.936065674,2.467483521,4.403549194,0.044937744,0.794890659,-1.190414429,0.937820435,2.128234863,-0.412658081,0.832407005,-2.211151123,0.339035034,2.550186157,,,,,,,,,,
139_20260907163831.csv,2,-0.505809784,1.580218923,-2.117965698,1.409576416,3.527542114,0.579257965,0.281998776,0.077514648,0.804168701,0.726654053,-0.313199361,0.654975766,-2.211151123,0.609588623,2.820739746,,,,,,,,,,
140_20260907163844.csv,2,-0.256962891,1.332866411,-1.378555298,2.003662109,3.382217407,0.254743652,0.588365723,-0.674682617,0.891113281,1.565795898,-0.015551758,0.378061783,-0.514648438,0.609588623,1.124237061,,,,,,,,,,
141_20260907163856.csv,2,-0.339129639,1.388498412,-1.364044189,2.0650177,3.42906189,0.176422729,0.316732177,-0.298370361,0.604095459,0.90246582,-0.249776611,0.206828546,-0.544891357,-0.004272461,0.540618896,,,,,,,,,,
142_20260907163908.csv,2,0.264627457,1.384036058,-1.590026855,2.056610107,3.646636963,-0.09661293,0.439768656,-0.625350952,0.587203979,1.212554932,-0.106559753,0.85170754,-1.404968262,0.84161377,2.246582031,,,,,,,,,,
143_20260907163921.csv,2,0.545230103,1.216538866,-1.420120239,1.618103027,3.038223267,-0.160065308,0.426586778,-0.489715576,0.587203979,1.076919556,-0.281546631,0.412373886,-0.911605835,0.462310791,1.373916626,,,,,,,,,,
144_20260907163933.csv,2,-1.174032847,0.795997587,-1.773468018,0.462234497,2.235702515,0.042199453,0.18292692,-0.489715576,0.168991089,0.658706665,0.360856374,0.592913527,-0.911605835,0.763687134,1.675292969,,,,,,,,,,
145_20260907163945.csv,2,0.52772644,1.689684914,-2.004074097,2.199661255,4.203735352,-0.005263062,0.597509642,-0.984115601,0.595962524,1.580078125,0.318614502,0.452372582,-0.459777832,0.869842529,1.329620361,,,,,,,,,,
146_20260907163958.csv,2,-0.103029175,1.640360401,-1.798706055,2.199661255,3.99836731,-0.170321655,0.569979719,-0.94644165,0.466949463,1.413391113,-0.439746094,0.243438824,-0.6925354,0.002105713,0.694641113,,,,,,,,,,
147_20260907164010.csv,2,0.530965169,1.148865702,-1.798706055,2.255065918,4.053771973,-0.330426534,0.69368928,-0.99079895,0.466949463,1.457748413,-0.059621811,0.148634262,-0.282745361,0.072860718,0.355606079,,,,,,,,,,
148_20260907164022.csv,2,-0.282390137,1.311778379,-1.85345459,2.255065918,4.108520508,-0.089151001,0.453176549,-0.665603638,0.393005371,1.058609009,-0.113901978,0.480713639,-0.721328735,0.616210938,1.337539673,,,,,,,,,,
149_20260907164034.csv,2,-0.534910838,1.122365201,-1.397094727,1.175918579,2.573013306,0.128733317,0.413340803,-0.493835449,0.512161255,1.005996704,0.304496765,0.560213882,-0.606018066,0.755645752,1.361663818,,,,,,,,,,
150_20260907164047.csv,2,-0.097880249,1.613761692,-1.998596191,1.903747559,3.90234375,-0.044616089,0.499347827,-0.639282227,0.549636841,1.188919067,0.172056274,0.376143413,-0.329696655,0.714416504,1.044113159,,,,,,,,,,
151_20260907164059.csv,2,-0.492318726,0.554357589,-1.673965454,0.171386719,1.845352173,0.252799683,0.278815979,-0.11050415,0.699874878,0.810379028,0.400681763,0.397376334,-0.329696655,0.955230713,1.284927368,,,,,,,,,,
152_20260907164111.csv,2,-0.293221792,1.222307468,-1.642440796,2.241882324,3.88432312,0.018235524,0.35758857,-0.330947876,0.580749512,0.911697388,0.24851354,0.272664856,-0.073608398,0.488586426,0.562194824,,,,,,,,,,
153_20260907164124.csv,2,-0.031967163,1.368883616,-1.39881897,2.241882324,3.640701294,0.242365112,0.441589484,-0.450180054,0.683456421,1.133636475,0.031262817,0.866675543,-1.262054443,1.050430298,2.312484741,,,,,,,,,,
154_20260907164136.csv,2,0.174864451,1.734405779,-1.995666504,2.213348389,4.209014893,-0.084766388,0.552245466,-0.934555054,0.411636353,1.346191406,-0.338021596,0.478845402,-1.313049316,0.065292358,1.378341675,,,,,,,,,,
155_20260907164148.csv,2,-0.707544556,1.072681062,-1.995666504,1.057861328,3.053527832,0.31430481,0.580577816,-0.739974976,0.749069214,1.489044189,-0.105532227,0.658122733,-1.313049316,0.642578125,1.955627441,,,,,,,,,,
156_20260907164201.csv,2,-0.030017217,1.644062943,-1.849456787,2.020568848,3.870025635,0.106854757,0.43406803,-0.739974976,0.525604248,1.265579224,-0.26153183,0.571968973,-1.183105469,0.642578125,1.825683594,,,,,,,,,,
157_20260907164213.csv,2,-0.207055664,1.412372994,-1.849456787,2.099990845,3.949447632,0.157390747,0.472350779,-0.544494629,0.709716797,1.254211426,0.003269043,0.821905137,-1.183105469,0.733215332,1.916320801,,,,,,,,,,
158_20260907164225.csv,2,-0.536952515,0.561110532,-1.983108521,0.11869812,2.101806641,0.173344727,0.334379489,-0.336532593,0.534057617,0.87059021,0.721976318,0.263744375,0.387115479,1.131744385,0.744628906,,,,,,,,,,
159_20260907164237.csv,2,-0.478241603,1.311681991,-1.983108521,1.454605103,3.437713623,0.156316757,0.814170151,-0.923568726,1.207931519,2.131500244,-0.149490356,0.96348583,-1.683486938,1.131744385,2.815231323,,,,,,,,,,
160_20260907164250.csv,2,-0.591674805,0.59346399,-1.113952637,0.291778564,1.405731201,-0.197701772,0.298486892,-0.44519043,0.556747437,1.001937866,-0.108060201,0.111412422,-0.440567017,-0.021728516,0.418838501,,,,,,,,,,
161_20260907164302.csv,2,-0.573796387,0.792188546,-1.457382202,0.351348877,1.808731079,-0.281699219,0.376446462,-0.812347412,0.155258179,0.967605591,-0.142322388,0.419919549,-0.638046265,0.429077148,1.067123413,,,,,,,,,,
162_20260907164314.csv,2,-0.100957031,1.217191206,-2.02293396,1.090805054,3.113739014,-0.269366455,0.486923801,-1.074966431,0.173156738,1.248123169,-0.052800903,0.38184032,-0.605865479,0.364151001,0.970016479,,,,,,,,,,
